Id,Label,timeset,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum,clustering,Authority,Hub,indegree,outdegree,Degree
1231226880,1231226880,,0,0,0,0,0,11404,0,0.000343,0,1,0,1
1230392900,1230392900,,0,0,0,0,0,11403,0,0.000343,0,1,0,1
1227602066,1227602066,,0,0,0,0,0,11402,0,0.000343,0,1,0,1
1240106698,1240106698,,0,0,0,0,0,11401,0,0.000343,0,1,0,1
84372,84372,,1,1,1,0,45,11409,0.333333,0,0,1,3,4
1243954211,1243954211,,0,0,0,0,45,11408,0,0,0,1,0,1
1247389038,1247389038,,0,0,0,0,45,11407,0,0,0,1,0,1
1236373384,1236373384,,0,0,0,0,0,11226,0,0,0,1,0,1
10661,10661,,5,0.427637,0.498099,0,0,11669,0.000971,0,0.379273,0,310,310
1242328233,1242328233,,0,0,0,0,0,11668,0,0.017176,0,1,0,1
1239393571,1239393571,,0,0,0,0,0,11667,0,0.017176,0,1,0,1
1242690602,1242690602,,0,0,0,0,0,11666,0,0.017176,0,1,0,1
1241290026,1241290026,,0,0,0,0,0,11665,0,0.017176,0,1,0,1
1242959836,1242959836,,0,0,0,0,0,11664,0,0.017176,0,1,0,1
1236030076,1236030076,,0,0,0,0,0,11663,0,0.017176,0,1,0,1
1237178590,1237178590,,0,0,0,0,0,11662,0,0.017176,0,1,0,1
1237252955,1237252955,,0,0,0,0,0,11661,0,0.017176,0,1,0,1
110742,110742,,0,0,0,0,0,11660,0,0.017176,0,1,0,1
1246756092,1246756092,,0,0,0,0,0,11659,0,0.017176,0,1,0,1
1222419372,1222419372,,0,0,0,0,0,11658,0,0.017176,0,1,0,1
1224744369,1224744369,,0,0,0,0,0,11657,0,0.017176,0,1,0,1
1240720976,1240720976,,0,0,0,0,0,11656,0,0.017176,0,1,0,1
1245000120,1245000120,,0,0,0,0,0,11655,0,0.017176,0,1,0,1
1237327476,1237327476,,0,0,0,0,0,11654,0,0.017176,0,1,0,1
1228122071,1228122071,,0,0,0,0,0,11653,0,0.017176,0,1,0,1
1238718023,1238718023,,0,0,0,0,0,11652,0,0.017176,0,1,0,1
1240940922,1240940922,,0,0,0,0,0,11651,0,0.017176,0,1,0,1
1222290658,1222290658,,0,0,0,0,0,11650,0,0.017176,0,1,0,1
1229720215,1229720215,,0,0,0,0,0,11649,0,0.017176,0,1,0,1
1241421946,1241421946,,0,0,0,0,0,11648,0,0.017176,0,1,0,1
1225406022,1225406022,,0,0,0,0,0,11647,0,0.017176,0,1,0,1
1242077412,1242077412,,0,0,0,0,0,11646,0,0.017176,0,1,0,1
1232832876,1232832876,,0,0,0,0,0,11645,0,0.017176,0,1,0,1
1240971106,1240971106,,0,0,0,0,0,11644,0,0.017176,0,1,0,1
1222245069,1222245069,,0,0,0,0,0,11643,0,0.017176,0,1,0,1
1222677017,1222677017,,0,0,0,0,0,11642,0,0.017176,0,1,0,1
1222804820,1222804820,,0,0,0,0,0,11641,0,0.017176,0,1,0,1
1224067059,1224067059,,0,0,0,0,0,11640,0,0.017176,0,1,0,1
1230694378,1230694378,,0,0,0,0,0,11639,0,0.017176,0,1,0,1
1225331553,1225331553,,0,0,0,0,0,11638,0,0.017176,0,1,0,1
1241112095,1241112095,,0,0,0,0,0,11637,0,0.017176,0,1,0,1
1247112760,1247112760,,0,0,0,0,0,11636,0,0.017176,0,1,0,1
39396,39396,,1,1,1,189,0,2129,0.138889,0.020932,0,6,4,10
1227511424,1227511424,,0,0,0,0,0,11635,0,0.017176,0,1,0,1
1224983871,1224983871,,0,0,0,0,0,11634,0,0.017176,0,1,0,1
14838,14838,,1,1,1,2,0,11633,0.25,0.017724,0,3,2,5
1236192717,1236192717,,0,0,0,0,0,11631,0,0.017176,0,1,0,1
1242094052,1242094052,,0,0,0,0,0,11630,0,0.017176,0,1,0,1
1244998404,1244998404,,0,0,0,0,0,11629,0,0.017176,0,1,0,1
1240437720,1240437720,,0,0,0,0,0,11628,0,0.017176,0,1,0,1
1222675533,1222675533,,0,0,0,0,0,11627,0,0.017176,0,1,0,1
1225534480,1225534480,,0,0,0,0,0,11626,0,0.017176,0,1,0,1
1237454825,1237454825,,0,0,0,0,0,11625,0,0.017176,0,1,0,1
1227514239,1227514239,,0,0,0,0,0,11624,0,0.017176,0,1,0,1
1234350504,1234350504,,0,0,0,0,0,11623,0,0.017176,0,1,0,1
1235353409,1235353409,,0,0,0,0,0,11622,0,0.017176,0,1,0,1
1234211670,1234211670,,0,0,0,0,0,11621,0,0.017176,0,1,0,1
1240873645,1240873645,,0,0,0,0,0,11620,0,0.017176,0,1,0,1
1245203654,1245203654,,0,0,0,0,0,11619,0,0.017176,0,1,0,1
1247090122,1247090122,,0,0,0,0,0,11618,0,0.017176,0,1,0,1
1225357930,1225357930,,0,0,0,0,0,11617,0,0.017176,0,1,0,1
1234331622,1234331622,,0,0,0,0,0,11616,0,0.017176,0,1,0,1
1234349063,1234349063,,0,0,0,0,0,11615,0,0.017176,0,1,0,1
1235464695,1235464695,,0,0,0,0,0,11614,0,0.017176,0,1,0,1
1236662437,1236662437,,0,0,0,0,0,11613,0,0.017176,0,1,0,1
1238657658,1238657658,,0,0,0,0,0,11612,0,0.017176,0,1,0,1
1241054904,1241054904,,0,0,0,0,0,11611,0,0.017176,0,1,0,1
1241235249,1241235249,,0,0,0,0,0,11610,0,0.017176,0,1,0,1
1237944743,1237944743,,0,0,0,0,0,11609,0,0.017176,0,1,0,1
1239993536,1239993536,,0,0,0,0,0,11608,0,0.017176,0,1,0,1
1241030452,1241030452,,0,0,0,0,0,11607,0,0.017176,0,1,0,1
1245865008,1245865008,,0,0,0,0,0,11606,0,0.017176,0,1,0,1
14971,14971,,1,1,1,3,0,11605,0.2,0.017176,0,2,4,6
1222155458,1222155458,,0,0,0,0,0,11601,0,0.017176,0,1,0,1
1222156195,1222156195,,0,0,0,0,0,11600,0,0.017176,0,1,0,1
1225697551,1225697551,,0,0,0,0,0,11599,0,0.017176,0,1,0,1
1238799182,1238799182,,0,0,0,0,0,11598,0,0.017176,0,1,0,1
1226344323,1226344323,,0,0,0,0,0,11597,0,0.017176,0,1,0,1
1240459069,1240459069,,0,0,0,0,0,11596,0,0.017176,0,1,0,1
88821,88821,,0,0,0,0,0,11595,0,0.017176,0,1,0,1
1239413745,1239413745,,0,0,0,0,0,11594,0,0.017176,0,1,0,1
1248222763,1248222763,,0,0,0,0,0,11593,0,0.017176,0,1,0,1
1240440719,1240440719,,0,0,0,0,0,11592,0,0.017176,0,1,0,1
1226366161,1226366161,,0,0,0,0,0,11591,0,0.017176,0,1,0,1
111375,111375,,0,0,0,0,0,11590,0,0.017176,0,1,0,1
1243071350,1243071350,,0,0,0,0,0,11589,0,0.017176,0,1,0,1
1234813792,1234813792,,0,0,0,0,0,11588,0,0.017176,0,1,0,1
11110,11110,,1,1,1,1,0,11587,0.333333,0.017176,0,2,2,4
1226688869,1226688869,,0,0,0,0,0,11585,0,0.017176,0,1,0,1
1227584449,1227584449,,0,0,0,0,0,11584,0,0.017176,0,1,0,1
1234992615,1234992615,,0,0,0,0,0,11583,0,0.017176,0,1,0,1
1248598976,1248598976,,0,0,0,0,0,11582,0,0.017176,0,1,0,1
1227063350,1227063350,,0,0,0,0,0,11581,0,0.017176,0,1,0,1
1227330843,1227330843,,0,0,0,0,0,11580,0,0.017176,0,1,0,1
1227588290,1227588290,,0,0,0,0,0,11579,0,0.017176,0,1,0,1
1247301519,1247301519,,0,0,0,0,0,11578,0,0.017176,0,1,0,1
1246654531,1246654531,,0,0,0,0,0,11577,0,0.017176,0,1,0,1
1234556596,1234556596,,0,0,0,0,0,11576,0,0.017176,0,1,0,1
1246657123,1246657123,,0,0,0,0,0,11575,0,0.017176,0,1,0,1
1240873450,1240873450,,0,0,0,0,0,11574,0,0.017176,0,1,0,1
1238871495,1238871495,,0,0,0,0,0,11573,0,0.017176,0,1,0,1
1240637687,1240637687,,0,0,0,0,0,11572,0,0.017176,0,1,0,1
1225965231,1225965231,,0,0,0,0,0,11571,0,0.017176,0,1,0,1
1244742366,1244742366,,0,0,0,0,0,11570,0,0.017176,0,1,0,1
1228507016,1228507016,,0,0,0,0,0,11569,0,0.017176,0,1,0,1
1228603303,1228603303,,0,0,0,0,0,11568,0,0.017176,0,1,0,1
1228687632,1228687632,,0,0,0,0,0,11567,0,0.017176,0,1,0,1
1228864275,1228864275,,0,0,0,0,0,11566,0,0.017176,0,1,0,1
1228904134,1228904134,,0,0,0,0,0,11565,0,0.017176,0,1,0,1
1230376395,1230376395,,0,0,0,0,0,11564,0,0.017176,0,1,0,1
1232014753,1232014753,,0,0,0,0,0,11563,0,0.017176,0,1,0,1
1222794573,1222794573,,0,0,0,0,0,11562,0,0.017176,0,1,0,1
1242846305,1242846305,,0,0,0,0,0,11561,0,0.017176,0,1,0,1
1232873994,1232873994,,0,0,0,0,0,11560,0,0.017176,0,1,0,1
1236760686,1236760686,,0,0,0,0,0,11559,0,0.017176,0,1,0,1
1239478687,1239478687,,0,0,0,0,0,11558,0,0.017176,0,1,0,1
1248392903,1248392903,,0,0,0,0,0,11557,0,0.017176,0,1,0,1
11440,11440,,3,0.509881,0.555556,113.833333,0,9754,0.056277,0.019088,0.024789,3,20,23
1242063703,1242063703,,0,0,0,0,0,11556,0,0.017176,0,1,0,1
1223079040,1223079040,,0,0,0,0,0,11555,0,0.017176,0,1,0,1
1223622697,1223622697,,0,0,0,0,0,11554,0,0.017176,0,1,0,1
15541,15541,,3,0.553398,0.631579,34.166667,0,11553,0.052632,0.017176,0.014991,2,18,20
1236109644,1236109644,,0,0,0,0,0,11540,0,0.017176,0,1,0,1
447688,447688,,1,1,1,6,0,11539,0.125,0.017176,0.002381,2,8,10
1242281633,1242281633,,0,0,0,0,0,11534,0,0.017176,0,1,0,1
1243998890,1243998890,,0,0,0,0,0,11533,0,0.017176,0,1,0,1
1225213902,1225213902,,0,0,0,0,0,11532,0,0.017176,0,1,0,1
1231788945,1231788945,,0,0,0,0,0,11531,0,0.017176,0,1,0,1
1237006840,1237006840,,0,0,0,0,0,11530,0,0.017176,0,1,0,1
79071,79071,,0,0,0,0,0,11529,0,0.017176,0,1,0,1
1237512334,1237512334,,0,0,0,0,0,11528,0,0.017176,0,1,0,1
1232965922,1232965922,,0,0,0,0,0,11527,0,0.017176,0,1,0,1
1246147772,1246147772,,0,0,0,0,0,11526,0,0.017176,0,1,0,1
1226708883,1226708883,,0,0,0,0,0,11525,0,0.017176,0,1,0,1
1227036441,1227036441,,0,0,0,0,0,11524,0,0.017176,0,1,0,1
1227046337,1227046337,,0,0,0,0,0,11523,0,0.017176,0,1,0,1
1227069066,1227069066,,0,0,0,0,0,11522,0,0.017176,0,1,0,1
1231875050,1231875050,,0,0,0,0,0,11521,0,0.017176,0,1,0,1
1234912621,1234912621,,0,0,0,0,0,11520,0,0.017176,0,1,0,1
11527,11527,,5,0.306154,0.362312,41,0,11519,0.069853,0.017176,0.0046,2,16,18
1225473799,1225473799,,0,0,0,0,0,11507,0,0.017176,0,1,0,1
1247106902,1247106902,,0,0,0,0,0,11506,0,0.017176,0,1,0,1
1228869360,1228869360,,0,0,0,0,0,11505,0,0.017176,0,1,0,1
1238057324,1238057324,,0,0,0,0,0,11504,0,0.017176,0,1,0,1
1236673800,1236673800,,0,0,0,0,0,11503,0,0.017176,0,1,0,1
21778,21778,,1,1,1,1,0,11502,0.333333,0.017176,0,2,2,4
1242179713,1242179713,,0,0,0,0,0,11500,0,0.017176,0,1,0,1
1225490565,1225490565,,0,0,0,0,0,11499,0,0.017176,0,1,0,1
1229549586,1229549586,,0,0,0,0,0,11498,0,0.017176,0,1,0,1
1229665541,1229665541,,0,0,0,0,0,11497,0,0.017176,0,1,0,1
1246412175,1246412175,,0,0,0,0,0,11496,0,0.017176,0,1,0,1
1228977390,1228977390,,0,0,0,0,0,11495,0,0.017176,0,1,0,1
1234381098,1234381098,,0,0,0,0,0,11494,0,0.017176,0,1,0,1
1234926606,1234926606,,0,0,0,0,0,11493,0,0.017176,0,1,0,1
1235014326,1235014326,,0,0,0,0,0,11492,0,0.017176,0,1,0,1
1241214670,1241214670,,0,0,0,0,0,11491,0,0.017176,0,1,0,1
1242334772,1242334772,,0,0,0,0,0,11490,0,0.017176,0,1,0,1
1242341446,1242341446,,0,0,0,0,0,11489,0,0.017176,0,1,0,1
1245263147,1245263147,,0,0,0,0,0,11488,0,0.017176,0,1,0,1
1229744781,1229744781,,0,0,0,0,0,11487,0,0.017176,0,1,0,1
1238434271,1238434271,,0,0,0,0,0,11486,0,0.017176,0,1,0,1
1242188902,1242188902,,0,0,0,0,0,11485,0,0.017176,0,1,0,1
1243912251,1243912251,,0,0,0,0,0,11484,0,0.017176,0,1,0,1
1223342599,1223342599,,0,0,0,0,0,11483,0,0.017176,0,1,0,1
1247098504,1247098504,,0,0,0,0,0,11482,0,0.017176,0,1,0,1
1242931783,1242931783,,0,0,0,0,0,11481,0,0.017176,0,1,0,1
1227773941,1227773941,,0,0,0,0,0,11480,0,0.017176,0,1,0,1
1221785886,1221785886,,0,0,0,0,0,11479,0,0.017176,0,1,0,1
87535,87535,,1,1,1,56,0,9785,0.076923,0.020454,0,5,9,14
1240627293,1240627293,,0,0,0,0,0,11478,0,0.017176,0,1,0,1
1230100679,1230100679,,0,0,0,0,0,11477,0,0.017176,0,1,0,1
1238433397,1238433397,,0,0,0,0,0,11476,0,0.017176,0,1,0,1
1224713150,1224713150,,0,0,0,0,0,11475,0,0.017176,0,1,0,1
1226548385,1226548385,,0,0,0,0,0,11474,0,0.017176,0,1,0,1
1245448489,1245448489,,0,0,0,0,0,11473,0,0.017176,0,1,0,1
1226357839,1226357839,,0,0,0,0,0,11472,0,0.017176,0,1,0,1
1230664865,1230664865,,0,0,0,0,0,11471,0,0.017176,0,1,0,1
1237341862,1237341862,,0,0,0,0,0,11470,0,0.017176,0,1,0,1
1237832708,1237832708,,0,0,0,0,0,11469,0,0.017176,0,1,0,1
1224013378,1224013378,,0,0,0,0,0,11468,0,0.017176,0,1,0,1
1242932225,1242932225,,0,0,0,0,0,11467,0,0.017176,0,1,0,1
1235531357,1235531357,,0,0,0,0,0,11466,0,0.017176,0,1,0,1
1237063314,1237063314,,0,0,0,0,0,11465,0,0.017176,0,1,0,1
1225505071,1225505071,,0,0,0,0,0,11464,0,0.017176,0,1,0,1
1231057084,1231057084,,0,0,0,0,0,11463,0,0.017176,0,1,0,1
1242243848,1242243848,,0,0,0,0,0,11462,0,0.017176,0,1,0,1
1237070076,1237070076,,0,0,0,0,0,11461,0,0.017176,0,1,0,1
1222707730,1222707730,,0,0,0,0,0,11460,0,0.017176,0,1,0,1
11992,11992,,2,0.525547,0.548611,6,0,11459,0.138889,0.017176,0.013051,2,8,10
1228333813,1228333813,,0,0,0,0,0,11454,0,0.017176,0,1,0,1
1238692199,1238692199,,0,0,0,0,0,11453,0,0.017176,0,1,0,1
1232654568,1232654568,,0,0,0,0,0,11452,0,0.017176,0,1,0,1
1248406486,1248406486,,0,0,0,0,0,11451,0,0.017176,0,1,0,1
12030,12030,,7,0.29147,0.334915,148.5,0,11450,0.054113,0.017176,0.012265,2,21,23
1222487191,1222487191,,0,0,0,0,0,11437,0,0.017176,0,1,0,1
1222492454,1222492454,,0,0,0,0,0,11436,0,0.017176,0,1,0,1
1238796992,1238796992,,0,0,0,0,0,11435,0,0.017176,0,1,0,1
1226486143,1226486143,,0,0,0,0,0,11434,0,0.017176,0,1,0,1
1245643950,1245643950,,0,0,0,0,0,11433,0,0.017176,0,1,0,1
1244483970,1244483970,,0,0,0,0,0,11432,0,0.017176,0,1,0,1
36832,36832,,1,1,1,2,0,11431,0.25,0.019407,0,3,2,5
1229628393,1229628393,,0,0,0,0,0,11429,0,0.017176,0,1,0,1
1231532335,1231532335,,0,0,0,0,0,11428,0,0.017176,0,1,0,1
1232773547,1232773547,,0,0,0,0,0,11427,0,0.017176,0,1,0,1
1232653292,1232653292,,0,0,0,0,0,11426,0,0.017176,0,1,0,1
1233226634,1233226634,,0,0,0,0,0,11425,0,0.017176,0,1,0,1
1233652699,1233652699,,0,0,0,0,0,11424,0,0.017176,0,1,0,1
1233903835,1233903835,,0,0,0,0,0,11423,0,0.017176,0,1,0,1
1237568405,1237568405,,0,0,0,0,0,11422,0,0.017176,0,1,0,1
1240476474,1240476474,,0,0,0,0,0,11421,0,0.017176,0,1,0,1
1226178702,1226178702,,0,0,0,0,0,11420,0,0.017176,0,1,0,1
1222853512,1222853512,,0,0,0,0,0,11419,0,0.017176,0,1,0,1
1224711283,1224711283,,0,0,0,0,0,11418,0,0.017176,0,1,0,1
1228689112,1228689112,,0,0,0,0,0,11417,0,0.017176,0,1,0,1
1229634613,1229634613,,0,0,0,0,0,11416,0,0.017176,0,1,0,1
1229807656,1229807656,,0,0,0,0,0,11415,0,0.017176,0,1,0,1
1236226747,1236226747,,0,0,0,0,0,11414,0,0.017176,0,1,0,1
1238622630,1238622630,,0,0,0,0,0,11413,0,0.017176,0,1,0,1
1240956555,1240956555,,0,0,0,0,0,11412,0,0.017176,0,1,0,1
1242064980,1242064980,,0,0,0,0,0,11411,0,0.017176,0,1,0,1
1231188479,1231188479,,0,0,0,0,0,11410,0,0.017176,0,1,0,1
1245267265,1245267265,,0,0,0,0,0,2442,0,0.00183,0,1,0,1
1247019112,1247019112,,0,0,0,0,0,2441,0,0.00183,0,1,0,1
1234219945,1234219945,,0,0,0,0,0,2419,0,0.00183,0,1,0,1
1227089009,1227089009,,0,0,0,0,0,2416,0,0.00183,0,1,0,1
1245714078,1245714078,,0,0,0,0,0,2415,0,0.00183,0,1,0,1
1222380783,1222380783,,0,0,0,0,0,2414,0,0.00183,0,1,0,1
1233829568,1233829568,,0,0,0,0,0,2413,0,0.00183,0,1,0,1
1244168269,1244168269,,0,0,0,0,0,2412,0,0.00183,0,1,0,1
1248598888,1248598888,,0,0,0,0,0,2411,0,0.00183,0,1,0,1
1236562938,1236562938,,0,0,0,0,0,2410,0,0.00183,0,1,0,1
1220058655,1220058655,,0,0,0,0,0,2409,0,0.00183,0,1,0,1
1221250794,1221250794,,0,0,0,0,0,2408,0,0.00183,0,1,0,1
1221525837,1221525837,,0,0,0,0,0,2407,0,0.00183,0,1,0,1
1224216468,1224216468,,0,0,0,0,0,2406,0,0.00183,0,1,0,1
1233294566,1233294566,,0,0,0,0,0,2405,0,0.00183,0,1,0,1
1245359330,1245359330,,0,0,0,0,0,2404,0,0.00183,0,1,0,1
1247170640,1247170640,,0,0,0,0,0,2403,0,0.00183,0,1,0,1
1247097722,1247097722,,0,0,0,0,0,2402,0,0.00183,0,1,0,1
1221016564,1221016564,,0,0,0,0,0,2401,0,0.00183,0,1,0,1
1232168445,1232168445,,0,0,0,0,0,2279,0,0.00183,0,1,0,1
1234924031,1234924031,,0,0,0,0,0,2271,0,0.00183,0,1,0,1
1221877348,1221877348,,0,0,0,0,0,2244,0,0.00183,0,1,0,1
1221259658,1221259658,,0,0,0,0,0,1165,0,0,0,1,0,1
1222462315,1222462315,,0,0,0,0,0,1164,0,0,0,1,0,1
1225214345,1225214345,,0,0,0,0,0,1163,0,0,0,1,0,1
1228929987,1228929987,,0,0,0,0,0,1162,0,0,0,1,0,1
1232388830,1232388830,,0,0,0,0,0,1161,0,0,0,1,0,1
108971,108971,,1,1,1,0,46,11671,0.5,0,0,1,2,3
1245273897,1245273897,,0,0,0,0,46,11670,0,0,0,1,0,1
1241638834,1241638834,,0,0,0,0,0,4882,0,0,0,1,0,1
1242182586,1242182586,,0,0,0,0,0,4881,0,0,0,1,0,1
43452,43452,,4,0.417204,0.487113,0,0,11688,0.002299,0,0.01082,0,30,30
1235026618,1235026618,,0,0,0,0,0,11687,0,0.00049,0,1,0,1
95873,95873,,1,1,1,738,0,2183,0.083333,0.005443,0,6,7,13
1242308801,1242308801,,0,0,0,0,0,11686,0,0.00049,0,1,0,1
1246655477,1246655477,,0,0,0,0,0,11685,0,0.00049,0,1,0,1
119570,119570,,0,0,0,0,0,11684,0,0.001597,0,2,0,2
1244717275,1244717275,,0,0,0,0,0,11683,0,0.00049,0,1,0,1
1245411832,1245411832,,0,0,0,0,0,11682,0,0.00049,0,1,0,1
1246707003,1246707003,,0,0,0,0,0,11681,0,0.00049,0,1,0,1
1248422674,1248422674,,0,0,0,0,0,11680,0,0.00049,0,1,0,1
1231842733,1231842733,,0,0,0,0,0,11679,0,0.00049,0,1,0,1
1243610118,1243610118,,0,0,0,0,0,11678,0,0.00049,0,1,0,1
1232536747,1232536747,,0,0,0,0,0,11677,0,0.00049,0,1,0,1
1242639765,1242639765,,0,0,0,0,0,11676,0,0.00049,0,1,0,1
1246969003,1246969003,,0,0,0,0,0,11675,0,0.00049,0,1,0,1
1246367076,1246367076,,0,0,0,0,0,11674,0,0.00049,0,1,0,1
1247496502,1247496502,,0,0,0,0,0,11673,0,0.00049,0,1,0,1
1245680570,1245680570,,0,0,0,0,0,11672,0,0.00049,0,1,0,1
1231192870,1231192870,,0,0,0,0,0,4,0,0,0,1,0,1
1234405919,1234405919,,0,0,0,0,0,3,0,0,0,1,0,1
27096,27096,,1,1,1,0,47,11690,0.5,0,0,1,2,3
1223806494,1223806494,,0,0,0,0,47,11689,0,0,0,1,0,1
1245351557,1245351557,,0,0,0,0,0,7171,0,0.00028,0,1,0,1
1246417931,1246417931,,0,0,0,0,0,7170,0,0.00028,0,1,0,1
18936,18936,,5,0.388509,0.444261,0,0,11739,0.001461,0,0.079858,0,79,79
1239872049,1239872049,,0,0,0,0,0,11738,0,0.003616,0,1,0,1
1236245972,1236245972,,0,0,0,0,0,11737,0,0.003616,0,1,0,1
1227733875,1227733875,,0,0,0,0,0,11736,0,0.003616,0,1,0,1
1231790268,1231790268,,0,0,0,0,0,11735,0,0.003616,0,1,0,1
1235521220,1235521220,,0,0,0,0,0,11734,0,0.003616,0,1,0,1
1240058556,1240058556,,0,0,0,0,0,11733,0,0.003616,0,1,0,1
88213,88213,,0,0,0,0,0,3223,0.166667,0.006644,0,3,0,3
1239154558,1239154558,,0,0,0,0,0,11732,0,0.003616,0,1,0,1
1239229821,1239229821,,0,0,0,0,0,11731,0,0.003616,0,1,0,1
1232743059,1232743059,,0,0,0,0,0,11730,0,0.003616,0,1,0,1
1235840938,1235840938,,0,0,0,0,0,11729,0,0.003616,0,1,0,1
1234580673,1234580673,,0,0,0,0,0,11728,0,0.003616,0,1,0,1
1233864080,1233864080,,0,0,0,0,0,11727,0,0.003616,0,1,0,1
1236991457,1236991457,,0,0,0,0,0,11726,0,0.003616,0,1,0,1
1233886727,1233886727,,0,0,0,0,0,11725,0,0.003616,0,1,0,1
1233888704,1233888704,,0,0,0,0,0,11724,0,0.003616,0,1,0,1
1237476232,1237476232,,0,0,0,0,0,11723,0,0.003616,0,1,0,1
1236723738,1236723738,,0,0,0,0,0,11722,0,0.003616,0,1,0,1
1239484724,1239484724,,0,0,0,0,0,11721,0,0.003616,0,1,0,1
1240051747,1240051747,,0,0,0,0,0,11720,0,0.003616,0,1,0,1
80425,80425,,2,0.666667,0.75,10,0,11719,0,0.003616,0.002706,1,5,6
1239825890,1239825890,,0,0,0,0,0,11715,0,0.003616,0,1,0,1
1237411006,1237411006,,0,0,0,0,0,11714,0,0.003616,0,1,0,1
1233823423,1233823423,,0,0,0,0,0,11713,0,0.003616,0,1,0,1
1238049821,1238049821,,0,0,0,0,0,11712,0,0.003616,0,1,0,1
1239167510,1239167510,,0,0,0,0,0,11711,0,0.003616,0,1,0,1
1236753095,1236753095,,0,0,0,0,0,11710,0,0.003616,0,1,0,1
1225944216,1225944216,,0,0,0,0,0,11709,0,0.003616,0,1,0,1
1235772540,1235772540,,0,0,0,0,0,11708,0,0.003616,0,1,0,1
1237191642,1237191642,,0,0,0,0,0,11707,0,0.003616,0,1,0,1
1236404433,1236404433,,0,0,0,0,0,11706,0,0.003616,0,1,0,1
1236501205,1236501205,,0,0,0,0,0,11705,0,0.003616,0,1,0,1
1236597739,1236597739,,0,0,0,0,0,11704,0,0.003616,0,1,0,1
1239480156,1239480156,,0,0,0,0,0,11703,0,0.003616,0,1,0,1
1236285746,1236285746,,0,0,0,0,0,11702,0,0.003616,0,1,0,1
1236492927,1236492927,,0,0,0,0,0,11701,0,0.003616,0,1,0,1
1233860086,1233860086,,0,0,0,0,0,11700,0,0.003616,0,1,0,1
1238399588,1238399588,,0,0,0,0,0,11699,0,0.003616,0,1,0,1
1237574250,1237574250,,0,0,0,0,0,11698,0,0.003616,0,1,0,1
1232153587,1232153587,,0,0,0,0,0,11697,0,0.003616,0,1,0,1
1226979589,1226979589,,0,0,0,0,0,11696,0,0.003616,0,1,0,1
1231881007,1231881007,,0,0,0,0,0,11695,0,0.003616,0,1,0,1
1236816940,1236816940,,0,0,0,0,0,11694,0,0.003616,0,1,0,1
1236831162,1236831162,,0,0,0,0,0,11693,0,0.003616,0,1,0,1
1234486222,1234486222,,0,0,0,0,0,11692,0,0.003616,0,1,0,1
1235805273,1235805273,,0,0,0,0,0,11691,0,0.003616,0,1,0,1
1243952645,1243952645,,0,0,0,0,0,4396,0,0.00003,0,1,0,1
1243161831,1243161831,,0,0,0,0,0,4395,0,0.00003,0,1,0,1
1244884389,1244884389,,0,0,0,0,0,4394,0,0.00003,0,1,0,1
51717,51717,,3,0.5,0.604167,0,0,11743,0.166667,0,0.00134,1,6,7
1245648656,1245648656,,0,0,0,0,0,11742,0,0.000061,0,1,0,1
1231213604,1231213604,,0,0,0,0,0,11741,0,0.000061,0,1,0,1
1247198223,1247198223,,0,0,0,0,0,11740,0,0.000061,0,1,0,1
1220664646,1220664646,,0,0,0,0,0,5735,0,0.00017,0,1,0,1
1227153918,1227153918,,0,0,0,0,0,5734,0,0.00017,0,1,0,1
1224271477,1224271477,,0,0,0,0,0,5733,0,0.00017,0,1,0,1
1219975090,1219975090,,0,0,0,0,0,5732,0,0.00017,0,1,0,1
1221196947,1221196947,,0,0,0,0,0,5731,0,0.00017,0,1,0,1
1244109198,1244109198,,0,0,0,0,0,5730,0,0.00017,0,1,0,1
68127,68127,,1,1,1,0,48,11746,0.333333,0,0,1,3,4
1238768607,1238768607,,0,0,0,0,48,11745,0,0,0,1,0,1
1241579396,1241579396,,0,0,0,0,48,11744,0,0,0,1,0,1
1238656213,1238656213,,0,0,0,0,0,2146,0,0.001707,0,1,0,1
1241706661,1241706661,,0,0,0,0,0,2145,0,0.001707,0,1,0,1
1240112171,1240112171,,0,0,0,0,0,2144,0,0.001707,0,1,0,1
1228885500,1228885500,,0,0,0,0,0,2143,0,0.001707,0,1,0,1
1228982087,1228982087,,0,0,0,0,0,2142,0,0.001707,0,1,0,1
1227409037,1227409037,,0,0,0,0,0,2141,0,0.001707,0,1,0,1
1237461306,1237461306,,0,0,0,0,0,2140,0,0.001707,0,1,0,1
1238342310,1238342310,,0,0,0,0,0,2139,0,0.001707,0,1,0,1
1238351895,1238351895,,0,0,0,0,0,2138,0,0.001707,0,1,0,1
1239750316,1239750316,,0,0,0,0,0,2137,0,0.001707,0,1,0,1
1242106638,1242106638,,0,0,0,0,0,2136,0,0.001707,0,1,0,1
1242468735,1242468735,,0,0,0,0,0,2135,0,0.001707,0,1,0,1
1243773532,1243773532,,0,0,0,0,0,2134,0,0.001707,0,1,0,1
1236860656,1236860656,,0,0,0,0,0,2133,0,0.001707,0,1,0,1
1234575383,1234575383,,0,0,0,0,0,2132,0,0.001707,0,1,0,1
55094,55094,,0,0,0,0,0,2131,0,0.010328,0,4,0,4
1243431137,1243431137,,0,0,0,0,0,2130,0,0.001707,0,1,0,1
1232429623,1232429623,,0,0,0,0,0,2125,0,0.001707,0,1,0,1
